transaction_id,date,fund_id,transaction_amount,fee_amount,status
TX02202,2023-05-31,FND003,422338.3801153351,3633.895194144491,Completed
TX02203,2025-03-31,FND002,23686.84897525799,57.33266380768075,Completed
TX02204,2025-07-31,FND004,449160.6742181771,3655.11159693848,Completed
TX02205,2023-02-28,FND008,129612.29059444778,1006.5937399844696,Pending
TX02206,2023-02-28,FND009,311674.3044847823,755.2472458230753,Completed
TX02207,2025-04-30,FND005,347944.17178233777,2876.6363475982175,Completed
TX02208,2024-09-30,FND008,52543.44030876892,323.44316689799047,Completed
TX02209,2023-07-31,FND007,138567.26255444746,357.09041729036227,Completed
TX02210,2025-10-31,FND007,51119.76851312104,122.70344080210816,Completed
TX02211,2025-06-30,FND007,3317.5970594093965,29.40392212539256,Completed
TX02212,2023-01-31,FND006,446276.89664018335,3177.4333056229834,Completed
TX02213,2025-10-31,FND003,54149.30687886892,116.21193863250531,Completed
TX02214,2024-03-31,FND003,58530.33868191652,547.1875142449633,Completed
TX02215,2024-11-30,FND009,132457.93693900784,377.24800803601386,Pending
TX02216,2024-06-30,FND010,457880.40077191987,1813.646855269479,Completed
TX02217,2023-03-31,FND005,487147.0202353465,2414.0242314627385,Completed
TX02218,2023-03-31,FND002,283021.4548557448,1423.8871951723293,Completed
TX02219,2024-03-31,FND001,170001.12262405845,1328.2369288351374,Completed
TX02220,2023-03-31,FND006,272228.4134100716,855.984602239126,Completed
TX02221,2025-08-31,FND007,104213.67803363706,689.0160574577601,Completed
TX02222,2024-05-31,FND003,305595.51851952495,2315.2063505528713,Failed
TX02223,2024-06-30,FND009,116690.73311843319,230.30967066304189,Completed
TX02224,2023-11-30,FND010,363577.4025694562,2031.5549262624377,Completed
TX02225,2025-02-28,FND004,62816.402082485394,381.9222531800258,Completed
TX02226,2024-06-30,FND003,289771.62319842895,1976.604958038035,Completed
TX02227,2025-09-30,FND003,488643.54093522404,4285.886732327477,Failed
TX02228,2025-11-30,FND006,75398.74365704553,725.3641066506912,Pending
TX02229,2023-09-30,FND004,95488.75761265187,566.3282849725131,Completed
TX02230,2024-12-31,FND006,290876.0352248929,1928.5971946839577,Completed
TX02231,2023-09-30,FND003,35766.7593473703,177.5710761866539,Completed
TX02232,2024-06-30,FND003,69392.78208475406,599.6672938549596,Pending
TX02233,2025-12-31,FND005,89427.48053079852,792.0878488543518,Completed
TX02234,2024-02-29,FND005,60217.573543830236,75.92384096632422,Completed
TX02235,2023-01-31,FND003,343791.0785446676,1238.8655288709365,Completed
TX02236,2025-12-31,FND010,93790.76925012229,187.53201691808593,Completed
TX02237,2023-10-31,FND007,447896.0118055995,1401.1367259525184,Completed
TX02238,2023-11-30,FND010,394686.4973740755,3094.332045297182,Completed
TX02239,2025-11-30,FND001,486996.35120305535,1922.6252833451372,Completed
TX02240,2025-10-31,FND005,289768.84428010567,829.3549587525024,Completed
TX02241,2025-04-30,FND009,137812.75489822184,278.6561355627671,Completed
TX02242,2023-10-31,FND001,308138.7690772565,587.9097445949494,Completed
TX02243,2023-05-31,FND010,88412.25698838632,465.4065644550147,Completed
TX02244,2023-06-30,FND001,389590.3403056569,2972.7698079690526,Completed
TX02245,2025-03-31,FND005,461717.9254358692,764.7217487191443,Completed
TX02246,2023-10-31,FND002,39746.30976129208,179.8621066752944,Completed
TX02247,2025-12-31,FND001,473304.7082802018,1523.421918389188,Completed
TX02248,2025-02-28,FND006,376853.50593069976,2253.810168579542,Completed
TX02249,2023-01-31,FND003,196586.11393093393,1104.9213126024517,Completed
TX02250,2023-03-31,FND004,423480.8018376448,2399.85122292733,Completed
TX02251,2024-11-30,FND007,307407.7598793092,1719.1360331023136,Pending
TX02252,2024-01-31,FND009,117464.33041247494,1112.5436218771765,Completed
TX02253,2025-02-28,FND008,403036.7096495693,989.2715577389458,Failed
TX02254,2025-04-30,FND008,396458.3392488715,861.9326951289154,Failed
TX02255,2023-02-28,FND001,7283.713721079897,66.16534043951029,Pending
TX02256,2025-06-30,FND003,117064.72384496135,767.0047985967525,Completed
TX02257,2025-02-28,FND003,491624.7773402191,3301.3690757546624,Completed
TX02258,2023-06-30,FND009,166150.48927486571,418.8237378984592,Completed
TX02259,2023-08-31,FND008,392602.3862602319,2108.0639947815666,Completed
TX02260,2023-12-31,FND008,275597.4660683817,948.4458815968183,Completed
TX02261,2025-05-31,FND003,56545.84641729753,164.49913837334688,Completed
TX02262,2024-05-31,FND004,386133.0783587278,3507.657109207488,Completed
TX02263,2024-02-29,FND004,52313.57521601454,77.25439415969666,Completed
TX02264,2023-06-30,FND009,46202.09341550477,93.36735451303001,Completed
TX02265,2023-03-31,FND007,105500.48858334016,1026.5925039078584,Completed
TX02266,2025-09-30,FND007,188000.70717187074,201.20968393314578,Completed
TX02267,2025-01-31,FND006,280993.944275432,1630.208081580146,Failed
TX02268,2025-05-31,FND005,121802.24447646698,600.6069828834875,Completed
TX02269,2023-08-31,FND001,85133.22702988863,691.4248027904623,Completed
TX02270,2023-06-30,FND010,39758.53422314645,372.53987020733456,Completed
TX02271,2024-11-30,FND001,407960.574762032,2676.7966354828886,Completed
TX02272,2025-04-30,FND002,494943.8745349088,1447.8622039257473,Completed
TX02273,2025-06-30,FND004,299344.5832449369,2401.1948794603663,Completed
TX02274,2025-08-31,FND003,444063.01732583204,2059.4549977667734,Completed
TX02275,2025-03-31,FND003,490956.7708799503,3592.6163339925165,Completed
TX02276,2025-03-31,FND003,477227.9431602008,1360.8266698509285,Completed
TX02277,2024-08-31,FND006,455295.1336994799,1578.0144173705983,Completed
TX02278,2024-10-31,FND004,335070.89244657976,386.79415306833914,Completed
TX02279,2024-04-30,FND006,428742.96682794247,1875.9603418242002,Completed
TX02280,2024-11-30,FND003,200298.27867373187,1030.3025784509493,Failed
TX02281,2024-10-31,FND009,483082.43497986684,4331.290477672993,Completed
TX02282,2024-11-30,FND008,395246.98935467406,3183.0532110589934,Pending
TX02283,2024-06-30,FND005,25480.125336912966,49.23868157510529,Completed
TX02284,2025-10-31,FND001,171956.7868378416,335.34682067744603,Completed
TX02285,2023-01-31,FND009,175648.76390595155,1512.8280524404283,Completed
TX02286,2025-04-30,FND002,406204.61321997095,976.2179744227777,Completed
TX02287,2024-07-31,FND009,458158.4490270816,4204.140561248188,Completed
TX02288,2023-02-28,FND010,477559.10287069716,2612.4179060659562,Pending
TX02289,2025-06-30,FND010,73500.56427092502,380.32628739831364,Completed
TX02290,2023-08-31,FND004,316920.3045361481,460.142324232549,Completed
TX02291,2025-03-31,FND002,415461.0792321112,1744.5398389966965,Completed
TX02292,2024-04-30,FND003,185631.76674694064,661.443736526147,Pending
TX02293,2025-09-30,FND010,32897.65893177745,244.50155452077502,Completed
TX02294,2024-03-31,FND007,374278.98047497,682.6160145170602,Completed
TX02295,2023-01-31,FND008,226414.55985314478,258.55852350662974,Completed
TX02296,2025-01-31,FND004,341254.5988048867,2003.0316540942645,Completed
TX02297,2024-05-31,FND009,413912.998918746,1755.4296311551382,Completed
TX02298,2023-01-31,FND002,269561.99531350035,1562.344425156897,Completed
TX02299,2023-05-31,FND002,499350.54243880213,821.6287299609439,Completed
TX02300,2023-12-31,FND007,489639.84599167225,3375.7482826972036,Completed
TX02301,2025-10-31,FND002,90097.87678317327,91.16388791080185,Completed
TX02302,2025-05-31,FND001,345578.7404996672,2045.3237562518466,Completed
TX02303,2025-09-30,FND009,333171.1943784163,1128.0585653749722,Completed
TX02304,2024-12-31,FND001,259287.6282289997,2263.3158902261425,Failed
TX02305,2025-01-31,FND002,32445.372658810044,156.36314405884738,Completed
TX02306,2023-02-28,FND008,489695.6621376225,1829.0661326967556,Completed
TX02307,2024-04-30,FND004,456709.5641246697,1410.18946020558,Completed
TX02308,2024-08-31,FND001,413308.3503481385,571.4904255085565,Pending
TX02309,2025-08-31,FND006,8692.167872193088,72.59476369739903,Completed
TX02310,2023-03-31,FND004,113939.08902880021,594.445093458971,Failed
TX02311,2025-11-30,FND005,398911.5365077911,2709.1069312338172,Completed
TX02312,2023-07-31,FND006,297793.33118062664,1232.357630891087,Completed
TX02313,2025-05-31,FND004,227512.4583694773,661.936432871381,Pending
TX02314,2024-03-31,FND009,341075.7531857266,1413.7688086989883,Completed
TX02315,2024-10-31,FND008,45068.04788807032,381.7827061020595,Completed
TX02316,2025-06-30,FND002,33321.32756307567,254.8897270361735,Completed
TX02317,2023-02-28,FND003,420164.2409630754,2620.1549201328353,Pending
TX02318,2024-08-31,FND004,350153.4715192095,646.2692139598063,Failed
TX02319,2023-12-31,FND004,313685.9223433297,2632.441297971035,Completed
TX02320,2024-12-31,FND002,188503.9145541775,1855.3203459134397,Completed
TX02321,2023-11-30,FND005,79686.6473645005,449.9951489406788,Completed
TX02322,2023-04-30,FND005,36629.19934236657,324.2313646963143,Pending
TX02323,2024-06-30,FND003,448217.3015967461,1547.765260799687,Pending
TX02324,2023-04-30,FND007,1600.6033405999365,10.47576809103561,Failed
TX02325,2025-12-31,FND010,283040.69815866183,1311.3596919379345,Completed
TX02326,2024-08-31,FND005,269002.6908579974,2325.430962769698,Completed
TX02327,2025-08-31,FND007,333071.0096035124,2181.82918602565,Completed
TX02328,2025-01-31,FND010,51343.51225082361,331.1724552384922,Completed
TX02329,2024-09-30,FND004,367045.61811481783,1746.887400756951,Completed
TX02330,2023-11-30,FND004,306947.8648970384,1773.860357251265,Completed
TX02331,2023-01-31,FND003,389522.0779915777,1261.4144318224835,Pending
TX02332,2024-03-31,FND004,450039.8807650049,1605.036301522982,Completed
TX02333,2023-08-31,FND009,274267.69503870857,1495.231628388498,Completed
TX02334,2024-07-31,FND009,185291.15116162613,349.8534583460839,Completed
TX02335,2025-04-30,FND003,401158.27573573537,3704.973831661456,Pending
TX02336,2023-08-31,FND006,109028.79306579258,367.66215957679265,Completed
TX02337,2023-08-31,FND003,474010.62238831405,3532.106677023654,Completed
TX02338,2023-07-31,FND010,313152.663421522,1708.8542723885942,Completed
TX02339,2023-03-31,FND007,401027.22364122386,2745.3261644943486,Completed
TX02340,2024-05-31,FND004,64151.61515412488,286.7952725852716,Completed
TX02341,2023-03-31,FND004,433250.5778066023,3905.233986318966,Completed
TX02342,2025-05-31,FND008,369352.68188323796,2716.6260975694686,Completed
TX02343,2023-09-30,FND001,68553.91940953946,164.60379648908486,Completed
TX02344,2025-11-30,FND006,429962.3113721327,4069.9067012839973,Completed
TX02345,2023-01-31,FND004,120921.11749167049,511.3577643512889,Completed
TX02346,2025-08-31,FND005,369357.756764925,1998.6218311930666,Completed
TX02347,2023-10-31,FND004,48728.65117844733,121.0278707944482,Completed
TX02348,2023-02-28,FND008,206536.8417026935,1594.004480142613,Completed
TX02349,2024-06-30,FND001,121238.87147835898,867.662712000185,Completed
TX02350,2025-09-30,FND008,291893.5217328956,474.5295067201,Pending
TX02351,2025-07-31,FND002,117555.96247781126,896.2302469790166,Completed
TX02352,2023-08-31,FND004,201272.65411502056,1503.4617731903443,Completed
TX02353,2025-05-31,FND006,173942.41595001382,1482.566291269117,Completed
TX02354,2023-04-30,FND001,109993.14120286673,706.8740761272369,Completed
TX02355,2024-09-30,FND003,147879.73509117367,1163.7799013083306,Completed
TX02356,2023-06-30,FND003,374140.54249777825,1712.4731888001759,Completed
TX02357,2025-03-31,FND004,423187.1436176356,2776.2504953380885,Completed
TX02358,2023-09-30,FND003,114577.67874224446,1132.694977185377,Completed
TX02359,2023-08-31,FND009,126077.3340407432,284.6405023754631,Pending
TX02360,2023-08-31,FND003,366728.20755565405,725.528050753778,Completed
TX02361,2023-03-31,FND002,396190.53099033685,3044.7201776201387,Completed
TX02362,2024-03-31,FND006,158947.5469487869,1075.0728448201796,Completed
TX02363,2025-05-31,FND010,458059.2847856598,3667.4232159013363,Completed
TX02364,2023-05-31,FND010,418807.639670184,2729.4220106876023,Pending
TX02365,2023-03-31,FND009,349418.2619167519,3262.064170140066,Completed
TX02366,2023-11-30,FND001,285284.2174343967,1071.1089470997026,Completed
TX02367,2024-07-31,FND007,314619.219614442,803.5088006987427,Pending
TX02368,2025-11-30,FND003,117291.99916378317,738.6807345087063,Completed
TX02369,2025-09-30,FND008,15870.082101062048,96.33368779302108,Completed
TX02370,2023-07-31,FND001,273074.3481890817,1542.131910969019,Completed
TX02371,2025-09-30,FND001,56242.13871444893,467.1879238186685,Completed
TX02372,2024-02-29,FND007,363682.50183516607,2960.308508285404,Pending
TX02373,2025-12-31,FND008,257507.35204942388,1099.588607725567,Completed
TX02374,2024-12-31,FND005,307028.39007410745,2411.730769741326,Failed
TX02375,2025-10-31,FND004,467689.9068827721,1726.5141388990555,Pending
TX02376,2025-05-31,FND001,306041.45301063795,797.7876786505326,Completed
TX02377,2024-09-30,FND006,366577.29090966744,2392.6633175744114,Completed
TX02378,2023-04-30,FND006,448744.0533956254,998.710082894665,Completed
TX02379,2024-02-29,FND001,399706.175304827,530.1279256419108,Completed
TX02380,2023-06-30,FND002,180256.33917023978,655.1452591262131,Completed
TX02381,2023-01-31,FND005,246128.1491995508,676.9009226293534,Completed
TX02382,2025-09-30,FND007,188040.4542241775,601.3233347807184,Completed
TX02383,2024-12-31,FND005,382769.2186141415,928.9823154206143,Pending
TX02384,2024-11-30,FND006,236984.10822253514,1837.379998315958,Completed
TX02385,2023-05-31,FND001,254112.50961021511,2531.6239349379675,Failed
TX02386,2025-08-31,FND004,214056.13344132842,1201.7444362175074,Completed
TX02387,2024-03-31,FND001,146428.10256776176,1272.5947078129152,Completed
TX02388,2023-04-30,FND010,75279.5451710202,612.6653923197094,Completed
TX02389,2025-07-31,FND007,473438.9692365745,806.0041637119851,Completed
TX02390,2024-06-30,FND004,328654.35278709145,3046.516888709387,Failed
TX02391,2023-04-30,FND010,120666.02361387177,1089.2294923037496,Completed
TX02392,2025-07-31,FND008,139967.50967533595,1328.0772576844404,Completed
TX02393,2023-03-31,FND001,401406.7253021729,2823.3447873460673,Completed
TX02394,2025-06-30,FND006,104736.28869839353,859.1437884440871,Completed
TX02395,2025-02-28,FND007,425667.4323289762,3994.6644657337843,Completed
TX02396,2025-05-31,FND008,426702.8002941255,1962.6795501574359,Completed
TX02397,2025-03-31,FND003,414474.46069074306,2001.7257929466875,Pending
TX02398,2025-07-31,FND001,86473.98677916892,837.9034175554389,Completed
TX02399,2024-04-30,FND004,333486.3562410179,1973.7801443957828,Completed
TX02400,2023-09-30,FND002,433437.5062356503,3533.627038464965,Completed
TX02401,2023-02-28,FND010,134894.708413205,232.27106663542202,Failed
TX02402,2025-04-30,FND003,50843.272680805756,307.85855132594105,Failed
TX02403,2023-03-31,FND002,213324.72392473847,1887.259817230512,Pending
TX02404,2024-02-29,FND010,169929.00343434192,470.6026007287086,Completed
TX02405,2025-01-31,FND008,454396.75816200307,1613.6580830813682,Completed
TX02406,2025-01-31,FND009,291411.772954229,2047.2347399885714,Completed
TX02407,2025-02-28,FND009,498077.2686357359,1020.5112578367599,Completed
TX02408,2025-05-31,FND003,266552.8104672343,2526.2927482479663,Pending
TX02409,2024-11-30,FND006,356092.2560749095,3298.483297599744,Completed
TX02410,2024-12-31,FND003,6915.7913119117175,14.7147849685728,Completed
TX02411,2025-04-30,FND007,267326.6100146882,1081.6902365491053,Completed
TX02412,2025-04-30,FND005,29250.87159422698,73.97387110071342,Completed
TX02413,2025-10-31,FND009,341156.14853117766,975.4684610666708,Completed
TX02414,2025-08-31,FND008,43599.02088395607,217.97074393378884,Completed
TX02415,2024-11-30,FND001,210959.3436804539,1552.7133876179516,Completed
TX02416,2024-04-30,FND009,226764.81306365744,2219.775347693113,Pending
TX02417,2024-11-30,FND002,324106.3709432174,721.8791656624408,Completed
TX02418,2023-01-31,FND003,485531.58663618134,4345.739970665051,Completed
TX02419,2023-01-31,FND005,491150.01611649245,3623.5003059642017,Completed
TX02420,2025-10-31,FND004,85035.56655600495,642.0782915528182,Completed
TX02421,2025-01-31,FND007,47536.799970235035,441.52062969142565,Completed
TX02422,2024-03-31,FND007,472492.9453133616,498.5546288936123,Completed
TX02423,2024-02-29,FND003,454437.69038515,2574.693036151903,Completed
TX02424,2023-04-30,FND004,467520.9854630892,1121.0298515712202,Failed
TX02425,2023-03-31,FND010,22563.63607544916,220.42097336539638,Pending
TX02426,2024-10-31,FND010,97768.68693556717,305.9896576476376,Failed
TX02427,2024-03-31,FND009,81307.5685900068,213.93893440161617,Completed
TX02428,2024-09-30,FND003,369969.53891926695,972.8176043846944,Completed
TX02429,2024-08-31,FND003,480142.89738605014,1673.4073483645946,Failed
TX02430,2024-08-31,FND010,373516.31539831235,2255.900389936025,Completed
TX02431,2025-10-31,FND006,216854.55823667196,715.2493593876875,Completed
TX02432,2023-09-30,FND007,153162.38421113274,649.4987893906227,Completed
TX02433,2024-06-30,FND001,376643.66767652385,1616.3447236549446,Completed
TX02434,2023-09-30,FND001,274075.77500804333,1614.1931986330817,Failed
TX02435,2023-01-31,FND008,104634.36360340119,963.2772883741291,Completed
TX02436,2025-02-28,FND002,75957.23283799597,526.2711315166808,Pending
TX02437,2025-02-28,FND008,499423.56876513094,3102.9088026076374,Completed
TX02438,2025-02-28,FND007,123800.97391162658,767.1556423125727,Completed
TX02439,2024-09-30,FND004,354023.5331207055,3459.5346258777877,Completed
TX02440,2025-05-31,FND006,280676.2676045774,2591.2767531725326,Completed
TX02441,2025-12-31,FND008,431327.8118776127,1134.2049886687655,Completed
TX02442,2023-08-31,FND002,135938.7867907196,983.4309590297911,Pending
TX02443,2024-03-31,FND010,85660.87954710271,458.7925398424308,Completed
TX02444,2023-06-30,FND003,50410.692024683995,394.34709418033833,Completed
TX02445,2023-02-28,FND004,85749.87721732273,167.79127734297285,Completed
TX02446,2023-04-30,FND008,488717.0826609121,717.8289664727265,Completed
TX02447,2025-08-31,FND004,101234.49711013719,806.6714106073507,Completed
TX02448,2023-07-31,FND001,194221.71068252317,1783.221091005042,Pending
TX02449,2023-03-31,FND001,112283.30806452714,643.4596238716836,Completed
TX02450,2023-09-30,FND001,291313.8411240774,1660.0991573405045,Completed
TX02451,2023-07-31,FND010,479441.67617516505,1368.401642887591,Completed
TX02452,2024-06-30,FND002,455802.1822077206,2513.328502614136,Pending
TX02453,2025-02-28,FND008,351967.13630494726,993.3593397607591,Completed
TX02454,2023-04-30,FND002,206567.88026800362,1422.0536891377583,Pending
TX02455,2024-01-31,FND003,442833.9434167906,707.8333726702303,Completed
TX02456,2025-10-31,FND007,477378.3844614585,3470.6154700572442,Pending
TX02457,2024-12-31,FND009,186721.26163698104,1317.3110007341952,Completed
TX02458,2023-10-31,FND004,150894.5121760256,740.2295722273553,Completed
TX02459,2024-03-31,FND010,265579.48400173296,896.6611025406962,Completed
TX02460,2025-02-28,FND006,296959.8716009701,1749.510907799701,Pending
TX02461,2025-06-30,FND002,281254.6341089055,2034.954775985371,Completed
TX02462,2025-05-31,FND003,363200.6890848591,2946.481795618411,Completed
TX02463,2023-05-31,FND005,313761.71004906896,1876.6568709460512,Completed
TX02464,2025-02-28,FND006,176287.9078531197,1085.0163039425327,Pending
TX02465,2023-03-31,FND005,424719.18144439993,1325.4555466894094,Completed
TX02466,2023-06-30,FND009,183323.30989293207,838.2158658199672,Completed
TX02467,2023-03-31,FND004,483192.9274616427,1148.9953549206239,Completed
TX02468,2023-01-31,FND007,291310.97757106816,552.3059052908111,Completed
TX02469,2024-02-29,FND007,271393.1015835229,808.1635581916557,Pending
TX02470,2023-12-31,FND010,109091.40185226708,938.1650280537478,Completed
TX02471,2024-07-31,FND002,231804.93670455733,885.791014379112,Pending
TX02472,2023-10-31,FND001,348419.0661685477,1097.6452641117571,Completed
TX02473,2025-09-30,FND010,3933.905101883014,17.67451561286295,Completed
TX02474,2024-08-31,FND003,126003.70950703153,478.9209767515509,Completed
TX02475,2025-03-31,FND002,73695.58113735482,555.5352643364429,Completed
TX02476,2025-12-31,FND008,323657.0111828074,1115.7641232951298,Failed
TX02477,2024-05-31,FND001,118229.6673215425,224.98863071108826,Completed
TX02478,2024-04-30,FND005,337444.0442524713,1358.1128973627906,Completed
TX02479,2025-08-31,FND007,364688.2394140294,1813.3177098055005,Completed
TX02480,2025-04-30,FND002,106523.68970482351,361.29825035862655,Completed
TX02481,2023-08-31,FND002,19248.33636911614,51.541744276182335,Completed
TX02482,2025-07-31,FND003,334450.2714716946,2492.3092357521373,Completed
TX02483,2023-12-31,FND003,11698.493444933516,89.46860216382686,Failed
TX02484,2024-12-31,FND002,164083.3328196143,418.7515865598585,Completed
TX02485,2025-12-31,FND003,159219.81091216605,932.3210231730166,Completed
TX02486,2025-02-28,FND006,386003.4177086207,610.6535061173834,Completed
TX02487,2024-01-31,FND004,279201.6140689704,2683.684793072579,Completed
TX02488,2023-03-31,FND003,373998.98498481855,1870.6034813196534,Completed
TX02489,2023-08-31,FND010,32150.166657574173,220.9075318617435,Failed
TX02490,2023-10-31,FND007,419228.13027707516,1600.8017738549652,Completed
TX02491,2023-04-30,FND008,339319.5237418886,3034.5154413068453,Completed
TX02492,2024-09-30,FND002,232670.93207701622,274.62370142852745,Completed
TX02493,2025-02-28,FND005,94092.39818561223,632.9688624861562,Completed
TX02494,2024-06-30,FND002,63931.919301572,315.5464824252842,Completed
TX02495,2025-02-28,FND009,140949.78293907075,995.6499485585417,Completed
TX02496,2025-11-30,FND004,165230.4576951057,1015.0020870565353,Completed
TX02497,2024-07-31,FND006,230199.9340442174,1638.0028064739035,Completed
TX02498,2024-01-31,FND001,92524.73129271243,836.5873411745063,Pending
TX02499,2023-11-30,FND009,196982.34158581626,829.0998602279728,Completed
TX02500,2023-03-31,FND008,154902.12332551132,1102.0785769185886,Completed
TX02501,2024-06-30,FND002,99594.70832833082,485.66857503925536,Completed
TX02502,2024-05-31,FND002,131156.7462391842,1155.5508099773808,Completed
TX02503,2024-06-30,FND009,338443.3534647553,1041.3616034722775,Pending
TX02504,2025-04-30,FND002,129448.20386815601,573.8399705090281,Pending
TX02505,2025-05-31,FND004,159819.99651362072,1053.245846766564,Completed
TX02506,2023-08-31,FND002,9765.162396279507,64.1851559010949,Completed
TX02507,2025-05-31,FND009,449770.3651001831,4375.964379185014,Pending
TX02508,2023-10-31,FND001,42820.40831009497,104.75757101174499,Completed
TX02509,2025-03-31,FND001,154995.23313608288,1002.2313314204724,Completed
TX02510,2025-09-30,FND002,32849.19132014709,130.51703760156056,Pending
TX02511,2023-10-31,FND003,275943.6330036154,2189.258729198427,Completed
TX02512,2025-10-31,FND004,343751.90226544207,1764.6992204491416,Completed
TX02513,2024-09-30,FND007,447890.168062455,1877.0619452261521,Completed
TX02514,2023-06-30,FND004,19550.468736773346,44.32690990531758,Completed
TX02515,2025-02-28,FND009,39755.265027398425,383.14301822871244,Completed
TX02516,2023-02-28,FND005,466802.9231818314,1391.6164373019558,Completed
TX02517,2023-02-28,FND002,398658.8713055723,1641.8588484968068,Completed
TX02518,2024-03-31,FND009,280555.32897893304,795.3477283518746,Completed
TX02519,2025-03-31,FND005,211114.62769862328,595.4681195256977,Completed
TX02520,2025-11-30,FND006,427852.6611609588,2105.231253657081,Completed
TX02521,2025-08-31,FND005,456535.0941728108,3558.4105628424095,Completed
TX02522,2025-02-28,FND007,194403.2520509797,1202.5910962444616,Completed
TX02523,2025-08-31,FND007,298485.23615742807,2698.3288545290316,Completed
TX02524,2025-08-31,FND002,416588.7033405519,488.69409699528745,Completed
TX02525,2023-05-31,FND001,140916.69511658492,1378.1496003441061,Completed
TX02526,2025-10-31,FND005,329231.4252118511,2051.1452287724196,Completed
TX02527,2023-11-30,FND004,118239.33285386297,589.0965377883584,Completed
TX02528,2025-01-31,FND009,167587.1901073495,878.3674410224568,Pending
TX02529,2023-08-31,FND002,215056.0203780361,1888.8611128242592,Completed
TX02530,2023-01-31,FND003,308739.45305280027,569.1685280153146,Failed
TX02531,2023-07-31,FND003,119419.76628648103,589.7401488656061,Completed
TX02532,2023-09-30,FND002,133502.2672012673,668.6999170475706,Completed
TX02533,2024-09-30,FND001,463938.4076117189,858.3386931914916,Pending
TX02534,2023-04-30,FND003,113767.39606508473,785.8731132831623,Completed
TX02535,2024-06-30,FND002,276323.69058683614,2256.76652356079,Pending
TX02536,2025-07-31,FND004,365540.77311679296,518.0368626262709,Completed
TX02537,2023-04-30,FND008,463993.29103649105,1538.637895233905,Completed
TX02538,2023-09-30,FND003,498710.05137609516,4728.699877236235,Completed
TX02539,2024-07-31,FND003,415736.24793644424,1471.0333209911998,Completed
TX02540,2025-06-30,FND009,202727.0948175114,921.0065563455026,Completed
TX02541,2023-06-30,FND002,195821.23977075197,867.9416494980599,Pending
TX02542,2024-11-30,FND002,462261.65113362175,3215.25446661924,Pending
TX02543,2025-04-30,FND003,174689.9628726168,350.04375863845655,Pending
TX02544,2025-08-31,FND006,401661.9908457638,1846.3382873196113,Completed
TX02545,2024-08-31,FND003,46358.551835799364,261.1333817858921,Completed
TX02546,2023-07-31,FND006,158759.19519738594,850.1763571455486,Failed
TX02547,2023-11-30,FND007,228485.41162362735,2188.7288644479945,Completed
TX02548,2024-04-30,FND003,306520.34913620824,1094.3662670114725,Completed
TX02549,2024-12-31,FND008,241471.87684916507,2346.6155418946682,Pending
TX02550,2023-02-28,FND002,387188.60334596876,3773.702678548038,Completed
TX02551,2025-03-31,FND002,452882.4534392878,1103.5775362913037,Completed
TX02552,2024-11-30,FND003,211580.6201720158,1964.2104823111704,Completed
TX02553,2023-04-30,FND004,206039.05259091145,1235.220969800542,Completed
TX02554,2023-08-31,FND010,469672.84394943214,1258.859832657036,Completed
TX02555,2025-07-31,FND001,100275.90512632328,771.280383934697,Completed
TX02556,2024-09-30,FND002,155315.01029494556,1393.4439961593134,Failed
TX02557,2025-12-31,FND001,55820.01876931398,269.17258306719316,Completed
TX02558,2024-12-31,FND007,394938.08942705207,2789.7248420031538,Completed
TX02559,2024-09-30,FND008,91562.07530449063,190.76470207913482,Pending
TX02560,2024-04-30,FND008,272095.7369291347,1685.8520453114932,Completed
TX02561,2024-03-31,FND010,111735.89573393798,789.5489148877932,Completed
TX02562,2023-02-28,FND004,322327.21036261925,2100.1851372038414,Completed
TX02563,2025-04-30,FND003,260351.50073219638,1857.9129078430417,Completed
TX02564,2023-09-30,FND005,1707.6918468238146,10.31390772417528,Completed
TX02565,2024-11-30,FND008,181377.6887130435,824.7604783756267,Completed
TX02566,2024-02-29,FND007,125590.85110532319,813.8467687557023,Completed
TX02567,2024-11-30,FND010,438299.7044005686,2188.936032943781,Completed
TX02568,2023-07-31,FND005,430920.5778407283,1067.1142768889017,Pending
TX02569,2025-02-28,FND001,399303.709046227,2611.2568596037386,Completed
TX02570,2024-05-31,FND009,442764.25652432494,2362.763644694346,Pending
TX02571,2024-11-30,FND003,267589.96303848986,993.1255165063703,Completed
TX02572,2025-02-28,FND008,491939.1155009253,1780.143612109817,Pending
TX02573,2024-02-29,FND001,20863.035927821576,164.13314592009905,Completed
TX02574,2024-03-31,FND006,404781.4674568937,1645.8767924935446,Completed
TX02575,2023-06-30,FND005,432719.4099134861,2108.132922542781,Completed
TX02576,2023-09-30,FND002,280360.7066964119,903.3918542697265,Completed
TX02577,2023-08-31,FND004,156211.61455590147,594.1444435671763,Completed
TX02578,2025-08-31,FND004,157843.12448362142,278.1240567955579,Pending
TX02579,2025-08-31,FND006,85466.56699229986,478.2730132406634,Failed
TX02580,2025-11-30,FND009,170772.3955196736,659.7266857366943,Completed
TX02581,2024-03-31,FND010,93795.64880500778,861.5815083111538,Completed
TX02582,2025-07-31,FND002,328746.9532404208,2652.0602529120697,Completed
TX02583,2024-01-31,FND001,469250.9898049464,3165.259238833695,Completed
TX02584,2023-01-31,FND002,289062.7544162716,2048.7340423410133,Completed
TX02585,2023-01-31,FND010,287803.08963704674,1137.6658362484206,Completed
